ANO,MES,NCM,KG,FOB,FRETE,date,KG_,FOB_,FRETE_,KG_s,FOB_s,FRETE_s
2022,11,31042090-1,43310275.99999997,27227234,2172234,2022-11-01,7.636590951333053,7.435003523838955,6.336906607028636,0.33565311204456616,0.4580898584801496,0.4391474917337953
2022,12,31042090-1,19672791.999999993,12597957,1513212,2022-12-01,7.293866000191105,7.1003001216599415,6.179899776655281,0.15245917231112346,0.2119512830165664,0.3059133562256575
2023,1,31042090-1,47831838.99999997,43540110,3250064,2023-01-01,7.679717078597215,7.638889521910695,6.511891913155235,0.37069588308242135,0.732555101045047,0.6570518231138346
2023,2,31042090-1,14051459.000000004,7101802,709558,2023-02-01,7.147721420522375,6.851368559896585,5.850987900921655,0.10889302378094945,0.11947810322599642,0.14343904438529864
2023,4,31042090-1,51943227.999999955,32985194,2184472,2023-04-01,7.7155289352629834,7.518319042695135,6.339346482406344,0.40255974594899113,0.5549679251116237,0.44162164183856967
2023,5,31042090-1,54906675.99999997,27254754,3005680,2023-05-01,7.73962515271404,7.435442266461874,6.477942741509739,0.42552689906542246,0.45855288434238173,0.6076448367430901
2023,6,31042090-1,58835430.99999995,18934123,1416784,2023-06-01,7.769638939233379,7.27724519405778,6.151303643642954,0.4559753218627666,0.3185577047242687,0.2864185575409721
2023,7,31042090-1,91427019.9999999,47557327,4946404,2023-07-01,7.961074564472614,7.6772174367420005,6.6942895846911314,0.7085648779713242,0.8001450489083686,1.0
2023,8,31042090-1,37734794.999999985,17315375,1808578,2023-08-01,7.576741994963149,7.23843190152609,6.257337243669439,0.2924423231848486,0.2913221600863126,0.36562734706131494
2023,9,31042090-1,73774999.99999991,26883059,2815731,2023-09-01,7.867909218171997,7.429478685186567,6.449591162261308,0.5717591549910981,0.4522990908154059,0.5692429460541066
2023,10,31042090-1,37437365.99999998,10256845,1866862,2023-10-01,7.573305285260873,7.0110137925686775,6.271112215724342,0.2901372051654782,0.1725619151974527,0.37741059307428004
1998,6,31054000-1,27230663.999999993,6190484,310759,1998-06-01,7.435058231425168,6.791724605451765,5.492423715250084,0.21103377981508098,0.10414511620863925,0.06281405765267081
2001,9,31054000-1,29586338.0,4734137,409888,2001-09-01,7.471091214406582,6.675240821713704,5.61266520397137,0.22929059601377794,0.07964197938508584,0.08285491610471975
2002,7,31054000-1,31891084.999999993,4832811,427540,2002-07-01,7.503669295081687,6.684199811223699,5.630976752904219,0.24715272055371762,0.08130217611218955,0.0864236117779896
2003,7,31054000-1,38437760.99999997,7837415,716897,2003-07-01,7.584758082074937,6.894172843761434,5.855456762997039,0.2978904119509227,0.1318548417286916,0.14492276620413658
2003,10,31054000-1,27060775.999999993,5176936,472365,2003-10-01,7.4323402463519885,6.714072796038714,5.674277710977913,0.20971712310011778,0.08709210252354983,0.09548585875024891
2004,5,31054000-1,16978935.000000007,3966269,595712,2004-05-01,7.229910445735451,6.598382165556093,5.775036348598579,0.13158138866424673,0.06672254832474904,0.1204228576858266
2004,7,31054000-1,21632246.0,5036537,541766,2004-07-01,7.335101613048296,6.702132028763761,5.733811746220007,0.16764522586853486,0.08472987984798551,0.10951662288012663
2004,8,31054000-1,47712637.999999955,10773809,1109399,2004-08-01,7.678633429075611,7.032369272028451,6.045087770074746,0.3697720579913005,0.1812598694795376,0.2242746917168131
2004,9,31054000-1,25029745.99999997,5758223,643590,2004-09-01,7.398456442442497,6.760288479888038,5.808609287480195,0.19397634512997433,0.09687229563326401,0.13010232808265496
2004,10,31054000-1,19162405.999999993,4504756,625516,2004-10-01,7.282450037462879,6.653671272402006,5.796238422938854,0.14850360656119876,0.07578262853825915,0.1264483168885308
2005,5,31054000-1,25132753.999999985,6321096,597661,2005-05-01,7.400240080374131,6.800792386112238,5.77645491713968,0.19477467211537028,0.10634267194693374,0.12081688600370576
2005,6,31054000-1,17500172.999999996,4217727,558250,2005-06-01,7.2430423419762375,6.625078465818223,5.746828731743475,0.1356210589928984,0.07095334619048921,0.11284918459994198
2005,9,31054000-1,48164624.99999997,12807775,1211431,2005-09-01,7.682728183306607,7.107473689529861,6.083298682879107,0.3732750229954567,0.21548148506459777,0.2449024481713265
2006,7,31054000-1,46079046.999999985,12769372,1031262,2006-07-01,7.663503488494124,7.106169539108274,6.013369015137096,0.3571114900897806,0.21483535199093132,0.20847777500356324
2006,11,31054000-1,36946682.99999997,10347665,891550,2006-11-01,7.567575454382816,7.0148423602255585,5.950145704342758,0.2863343405319061,0.17408996784308944,0.1802322725163732
2007,5,31054000-1,40012999.99999995,17628898,713059,2007-05-01,7.602201114103371,7.246225164966515,5.853125465776602,0.31009874336351145,0.29659720577688703,0.14414683973722012
2007,6,31054000-1,31157249.99999999,14631037,848146,2007-06-01,7.4935591190092,7.165275108587185,5.928470618219684,0.24146539254688357,0.24615799159167245,0.17145730837618484
2007,7,31054000-1,31232330.999999978,13236688,1170475,2007-07-01,7.494604398660514,7.121779332289434,6.068362142100993,0.24204728121951577,0.22269797531341948,0.2366223949198853
2007,9,31054000-1,28863110.0,13445239,871081,2007-09-01,7.460343124507633,7.128568526563682,5.940058541020782,0.22368547380002884,0.22620686000071508,0.17609406541597886
2007,10,31054000-1,23116051.99999999,10761671,1082405,2007-10-01,7.363913662749167,7.031879710896817,6.034389789749391,0.17914493822963554,0.18105564680817954,0.21881732875486848
2008,5,31054000-1,22154640.0,21189525,890757,2008-05-01,7.345464697392512,7.326121221354916,5.9497592439328795,0.17169385536535917,0.3565049959935308,0.1800719521181802
2008,6,31054000-1,28870066.999999993,34674722,1132464,2008-06-01,7.46044779176768,7.540012987860681,6.0540244050779375,0.2237393915621191,0.5833943480391435,0.2289377307890978
2008,7,31054000-1,22060340.000000004,26719124,1220986,2008-07-01,7.343612201621214,7.426822215472574,6.086710684290825,0.1709630166467856,0.4495408733472,0.2468341775593898
2008,9,31054000-1,28151883.99999998,34442931,1823842,2008-09-01,7.44950746431791,7.537100101636554,6.260987212555842,0.21817336883230634,0.5794944487792362,0.36871326201467947
2008,10,31054000-1,11722684.999999994,14783112,579810,2008-10-01,7.069027095225787,7.169765867222723,5.763285701373182,0.09084468649561017,0.24871666375733206,0.11720795860377713
2009,5,31054000-1,17780675.999999996,6049295,503250,2009-05-01,7.249948268303984,6.78170476383422,5.701783783560692,0.13779499804990844,0.10176960172961695,0.10172986316158698
2009,7,31054000-1,18174949.999999985,4983156,571410,2009-07-01,7.259473224771572,6.697504483173203,5.756947836513677,0.14085067890809375,0.08383174091078298,0.11550973496591928
