ANO,MES,NCM,PAIS,URF,KG,FOB,FRETE,SEGURO,z_diff,z_score_KG,z_score_FOB
2020,10,31054000,676,517800,1204000.0000000102,710179,29691,599,0.266385695498224,-0.664124137212752,-0.48090960679293365
2020,11,31054000,160,517800,460800.00000001024,262764,22484,74,0.36288955172266685,-0.7473014149367743,-0.6018607874943944
2020,11,31054000,474,517800,25331239.999999974,7855447,403070,2266,-0.8715605146924535,2.036142469614663,1.4506943873252005
2020,11,31054000,676,517800,504000.00000001024,288009,10710,242,0.3574860372305318,-0.7424665677924285,-0.5950362229250161
2020,12,31054000,474,517800,11866959.999999994,3927826,215370,2814,-0.25269685593921853,0.529250439321342,0.3889275773213966
2020,12,31054000,676,517800,13295999.999999993,4630825,246690,1526,-0.39573309670730694,0.6891853921721716,0.5789716283298478
2021,1,31054000,160,517800,379200.0000000112,217616,24048,52,0.37241035458441957,-0.756433903987205,-0.6140657960576065
2021,1,31054000,474,517800,22282919.999999978,7541474,399775,2291,-0.8869566563504757,1.6949813296366074,1.3658170250141923
2021,2,31054000,160,517800,200000.00000001118,111030,7653,28,0.39532937518663147,-0.7764895662156022,-0.6428795429061608
2021,2,31054000,474,517800,9756999.999999996,3525180,164173,1659,-0.21325468166345662,0.29310844671292197,0.2800789488562795
2021,2,31054000,676,517800,1008000.0000000102,593425,29382,504,0.2915008346747319,-0.6860600177750614,-0.5124721028013784
2021,3,31054000,53,517800,6050000.000000002,1846846,102487,643,0.11851434408902187,-0.12177068208544983,-0.17363064718186277
2021,3,31054000,474,517800,26169669.999999974,8599212,417675,2435,-1.0450450890364784,2.1299776754302604,1.6517588463049442
2021,3,31054000,676,517800,2200000.0000000075,798350,50600,181,0.2753132356719935,-0.5526540502736699,-0.45707404796359513
2021,4,31054000,53,517800,6011380.000000003,2062299,87120,710,0.058999827644175364,-0.12609294589828846,-0.11538652319032958
2021,4,31054000,474,517800,7133440.000000001,2663446,145085,1071,-0.06660043235924024,-0.0005145063893861066,0.04712353888881624
2021,4,31054000,676,517800,5335474.000000004,2359750,189554,910,-0.04364479765026141,-0.20173883001741236,-0.03497560793082732
2021,5,31054000,474,517800,11031029.999999996,4720577,321250,1081,-0.494501510691474,0.43569502790067227,0.6032345841322181
2021,5,31054000,676,517800,966500.0000000093,576389,23465,19,0.2947411039256741,-0.6907046047308567,-0.5170775011774501
2021,6,31054000,249,517800,1000000.0000000102,578740,28250,569,0.29520752200252787,-0.6869553598388292,-0.5164419475508861
2021,6,31054000,383,517800,28000.000000011176,16314,1245,0,0.4152763810041922,-0.7957394205866084,-0.6684844332905233
2021,6,31054000,474,517800,4003980.000000005,1793905,82494,264,0.0655228916896456,-0.35075665324920613,-0.18794236327881086
2021,6,31054000,676,517800,6730000.000000002,3656835,192196,919,-0.3484176038578933,-0.045666606665192684,0.3156696816105475
2021,7,31054000,474,517800,18314049.999999985,9689788,450158,8000,-1.5982722039104587,1.2507942975583788,1.946577873035555
2021,7,31054000,676,517800,220000.00000001118,143440,8530,51,0.3872257659604176,-0.7742512110561829,-0.6341180401256676
2021,8,31054000,160,517800,5950000.000000003,3650563,154700,1294,-0.37237992191510433,-0.13296245788254638,0.31397415105086673
2021,8,31054000,474,517800,21002209.99999998,12964653,550980,4361,-2.3951511628718793,1.5516471378256114,2.8318829888405443
2021,8,31054000,676,517800,499500.00000001024,341926,20314,188,0.34276244976718595,-0.7429701977032979,-0.580460661511383
2021,9,31054000,249,517800,2000000.0000000084,1137859,68500,1131,0.17695370625377801,-0.575037601867863,-0.36529345408817243
2021,9,31054000,474,517800,13499999.999999993,8466491,396850,5664,-1.4259308923593375,0.7120166147982487,1.6158799382355262
2021,9,31054000,676,517800,644000.0000000102,464918,28635,400,0.31426689546148145,-0.7267980816764932,-0.5472118262760108
2021,10,31054000,160,517800,918800.0000000102,627472,96920,227,0.27936259100341,-0.6960430817860717,-0.5032680643821421
2021,10,31054000,474,517800,12476538.999999993,5704936,221248,998,-0.7130569908796023,0.5974731543075256,0.8693396170079805
2021,10,31054000,676,517800,7248922.000000001,3155282,201494,839,-0.19576134613121682,0.012409980136617035,0.18008319583255672
2021,11,31054000,249,517800,2500000.0000000075,1669602,137500,1698,0.049653196514407805,-0.5190787228823799,-0.22154560549182042
2021,11,31054000,474,517800,9084619.999999998,5063977,250945,3416,-0.6513605011497616,0.21785718460840378,0.6960670449412693
2021,11,31054000,676,517800,15408396.999999989,9249338,752572,2240,-1.5747844137404698,0.9256001283567667,1.827509563881954
2021,12,31054000,160,517800,380800.00000001024,250371,33555,63,0.3636082182941537,-0.7562548355744516,-0.6052110282829983
2021,12,31054000,474,517800,13469999.999999993,7896729,463976,4105,-1.272892081742921,0.7086590820591198,1.4618542872876912
2021,12,31054000,676,517800,13775119.999999993,9552456,712103,3295,-1.7104534284359358,0.742807428371221,1.9094524580447902
2022,1,31054000,474,517800,396000.0000000112,546309,15552,455,0.28410631644342865,-0.7545536856532927,-0.5252091273310211
2022,1,31054000,676,517800,6394610.000000002,4411667,313697,1359,-0.5635063876073457,-0.0832027035110751,0.5197259194015135
2022,2,31054000,474,517800,3000000.0000000065,2120652,79500,691,-0.055833306934733,-0.4631198438968968,-0.09961176318569777
2022,2,31054000,676,517800,275000.0000000112,326300,8950,113,0.339601823020524,-0.7680957343677797,-0.584684889911506
2022,3,31054000,160,517800,1100000.0000000093,661969,28600,0,0.2759974181936199,-0.6757635840417326,-0.49394237597058177
2022,3,31054000,474,517800,20197999.99999998,16341552,634923,11121,-3.3344936970340835,1.4616417576877805,3.7447712942384013
2022,3,31054000,676,517800,3200000.0000000075,2160455,139700,761,-0.060014448379659094,-0.44073629230270345,-0.08885168619797888
2022,4,31054000,474,517800,4864000.000000004,4064026,149884,654,-0.5198763658597397,-0.2545051430390158,0.42574697499813735
2022,4,31054000,676,517800,23919449.999999978,21013970,1276717,6919,-4.475188051621398,1.878138098088833,5.007881547204345
2022,5,31054000,160,517800,2200000.0000000075,1359680,57200,303,0.12356703524699433,-0.5526540502736699,-0.30532784753859604
2022,5,31054000,474,517800,18514999.999999985,14410535,470175,6527,-2.8678372102320675,1.2732841710226446,3.222753064843784
2022,5,31054000,676,517800,26736119.99999997,21428166,1397984,3340,-4.494505578012908,2.193373489432914,5.119852525472446
2022,6,31054000,474,517800,20238191.99999998,22060326,697406,11517,-4.879146734598252,1.4661399562161497,5.290746434689248
2022,6,31054000,676,517800,19952780.99999998,20047538,1465570,9112,-4.34441158245948,1.434197396995898,4.7466227796894565
2022,7,31054000,249,517800,3500000.0000000056,3407250,140875,3371,-0.38719627213134356,-0.40716096491141374,0.24819854086789453
2022,7,31054000,474,517800,3096060.0000000065,3057305,134364,2210,-0.3058819558830469,-0.45236902406620577,0.15359674850381938
2022,7,31054000,676,517800,996950.0000000102,905231,101689,0,0.20684579847135368,-0.6872967090006407,-0.42818055278673955
2022,8,31054000,474,517800,26355999.99999997,24605587,853055,31343,-5.365972259039367,2.15083131127299,5.9788152816062725
2022,8,31054000,676,517800,7150000.000000001,6980084,574585,1649,-1.2329867621976984,0.001338851682613097,1.2140546045902167
2022,9,31054000,53,517800,2200000.0000000075,1795222,102872,635,0.005825522009674039,-0.5526540502736699,-0.18758633430127586
2022,9,31054000,160,517800,489600.00000001024,763674,132294,726,0.22842425698520344,-0.7440781835072104,-0.46644812603876884
2022,9,31054000,249,517800,4055842.0000000056,3548777,165500,3485,-0.4071714919339995,-0.3449523744853158,0.28645800412043554
2022,9,31054000,474,517800,10947999.999999994,13231882,393444,2873,-2.798122062265412,0.4264024964563427,2.9041238906155646
2022,9,31054000,676,517800,3150000.0000000065,3204024,362250,911,-0.34377065079779984,-0.44633218020125187,0.19325978233446345
2022,10,31054000,53,517800,3300000.0000000065,2692833,154308,953,-0.20064449086044986,-0.4295445165056069,0.05506782405420817
2022,10,31054000,249,517800,2512086.0000000075,1957254,103863,1905,-0.027711157504058614,-0.5177260848595429,-0.14378368639850306
2022,11,31054000,160,517800,8645399.999999998,7005691,762636,3272,-1.1907184863741067,0.16870066695239594,1.2209770298200868
2022,11,31054000,676,517800,5000000.000000004,4755000,600000,1381,-0.7021959825708776,-0.23928432795496435,0.6125402678783741
2022,12,31054000,160,517800,2400800.0000000075,3508554,368530,2071,-0.450739948146519,-0.5301809644730998,0.27558438713988087
2022,12,31054000,676,517800,25000.000000011176,44779,1788,58,0.4074826591232645,-0.7960751738605213,-0.6607893954427375
2023,1,31054000,160,517800,1468800.0000000093,2388837,150891,2861,-0.1787009778757342,-0.6344883149020403,-0.027112422760318083
2023,1,31054000,474,517800,4850000.000000004,5068786,178663,1352,-0.7919569942088369,-0.2560719916506093,0.6973670778592388
2023,1,31054000,676,517800,10015702.999999996,5508893,553750,2061,-0.7410084436838991,0.32206190645328486,0.8163426626853573
2023,2,31054000,160,517800,4555600.000000005,5932311,555967,5805,-1.035080764264741,-0.2890205795972617,0.9308066547961517
2023,2,31054000,474,517800,4756000.000000005,2989051,149909,4539,-0.2328274343894529,-0.26659226089988003,0.13514541833474256
2023,2,31054000,676,517800,16589499.999999989,9837467,706793,3891,-1.6949232741763436,1.057786528049549,1.9865004268498236
2023,3,31054000,160,517800,542400.0000000102,641903,36261,453,0.26307985422470037,-0.7381689258863434,-0.4993668842949685
2023,3,31054000,474,517800,10724999.999999996,6615978,329148,6578,-1.016958306914423,0.40144483642881745,1.1156246221343624
2023,3,31054000,676,517800,12951284.999999993,8645040,605900,5204,-1.4922484387288526,0.6506056622332099,1.6641476815232237
2023,4,31054000,474,517800,7511429.0,5080129,213375,1765,-0.7074765358017541,0.04178917502830141,0.7004334686657532
2023,4,31054000,676,517800,15325148.999999989,11045415,1002800,3347,-2.063062281567186,0.9162831988411997,2.313049015578338
2023,5,31054000,160,517800,892800.0000000102,1009833,38750,354,0.17514241223838095,-0.6989529434933168,-0.39990314723767617
2023,5,31054000,474,517800,5604641.000000004,3448865,194152,5263,-0.32921470568955924,-0.17161426285764125,0.2594484618247048
2023,5,31054000,676,517800,2053482.0000000084,1864606,209411,0,-0.017750947196088773,-0.5690520163360597,-0.1688295274848076
2023,6,31054000,160,517800,609200.0000000102,665199,45060,144,0.25897953376003613,-0.7306928196538829,-0.49306919935901145
2023,6,31054000,474,517800,19252711.999999985,11248850,577940,15593,-1.9888616206774294,1.3558472440909222,2.3680442737748706
2023,6,31054000,676,517800,16146562.999999989,8825952,999913,2352,-1.43604733962639,1.0082140120871632,1.7130542224372804
2023,7,31054000,160,517800,460800.00000001024,438529,23200,145,0.3153744163874808,-0.7473014149367743,-0.5543456521592084
2023,7,31054000,249,517800,2510242.0000000075,564779,55225,401,0.34866056929114414,-0.5179324612052413,-0.5202160709794101
2023,7,31054000,474,517800,19249999.999999985,10086423,404828,15170,-1.6747080852050584,1.3555437231313048,2.0538015279365394
2023,7,31054000,676,517800,4278680.000000006,2811438,366680,765,-0.20051401065221874,-0.3200128451345816,0.0871307070310792
2023,8,31054000,676,517800,16676670.999999989,9762386,831792,2874,-1.6717589165060491,1.0675425109296361,1.966203531130533
2023,9,31054000,160,517800,216000.00000001118,150619,26501,56,0.385153464372019,-0.7746988820880667,-0.6321773172481249
2023,9,31054000,474,517800,21349999.99999998,9394675,332575,16172,-1.4186267311387,1.5905710148703338,1.8667989970695051
2023,9,31054000,676,517800,2215051.0000000075,1230031,99000,0,0.15911057716308627,-0.5509695760984488,-0.3403762916604151
2023,10,31054000,160,517800,2013000.0000000084,2049711,219215,1044,-0.06912263804850591,-0.5735826710142404,-0.1187894789756072
2023,10,31054000,383,517800,120000.00000001118,122454,3389,158,0.38960951316438164,-0.7854429868532795,-0.639791255101028
2023,10,31054000,474,517800,12561999.999999993,5849072,318656,8101,-0.7492105417021933,0.6070377578214823,0.9083043798826845
1998,12,31059090,538,517600,60000.00000001211,12777,723,0,0.41728517963070605,-0.7921580523315374,-0.6694406022301902
1999,1,31059090,573,517600,7644.000000012107,13392,324,0,0.41539669089480424,-0.7980176184678653,-0.6692743472406807
1999,8,31059090,573,517600,2971.000000011176,11770,145,0,0.41568145470484585,-0.7985406101508637,-0.6697128278796798
2000,4,31059090,573,517600,1010.0000000102445,5770,59,0,0.4172389481395025,-0.7987600808742449,-0.6713348277773336
2000,5,31059090,383,517600,42000.00000001211,14270,1900,0,0.4162894677906552,-0.7941725719750148,-0.6690369945889907
2000,6,31059090,383,517600,147000.00000001118,48278,7295,0,0.4105499135307197,-0.7824212073880634,-0.659843499169089
2000,8,31059090,573,517600,1316.0000000121072,8766,90,0,0.41643909529532125,-0.7987258340403056,-0.6705249091617718
2000,10,31059090,383,517600,85500.0000000121,30663,4140,0,0.4132888122175062,-0.7893041495032778,-0.6646054205352843
2000,11,31059090,383,517600,21500.000000011176,6380,1035,0,0.4177480567629336,-0.7964668860134198,-0.6711699244544054
2001,3,31059090,573,517600,2020.0000000121072,10716,172,0,0.41593510318169447,-0.798647043938694,-0.6699977591950342
2001,5,31059090,607,517600,2100.000000011176,606,172,0,0.4186708045834582,-0.7986380905180565,-0.6727308290225809
2001,7,31059090,573,517600,2200.000000011176,21067,147,0,0.41314280406691395,-0.7986268987422593,-0.6671995390382652
2001,8,31059090,232,517600,207000.00000001118,62176,13842,132,0.4087665017639589,-0.7757061419098055,-0.6560864067394904
2002,2,31059090,383,517600,63000.00000001211,17183,3143,0,0.41619277507233743,-0.7918222990576245,-0.6682495136386798
2002,5,31059090,232,517600,100800.0000000121,32980,4005,68,0.4131657384927192,-0.787591807806322,-0.6639790582414736
2002,6,31059090,628,517600,13611.000000012107,31898,1163,0,0.4105901850857266,-0.7973498052060526,-0.6642715588896839
2002,7,31059090,232,517600,151200.00000001118,49347,6081,102,0.4103990848620197,-0.7819511528045854,-0.6595545128539904
2002,7,31059090,271,517600,20000.000000012107,10329,1212,21,0.41663116848039017,-0.796634762650376,-0.6701023781884329
2002,8,31059090,271,517600,20000.000000012107,10377,1161,21,0.4166181924812089,-0.796634762650376,-0.6700894021892517
2002,11,31059090,232,517600,100800.0000000121,34145,2840,68,0.4128508001792581,-0.787591807806322,-0.6636641199280126
2002,12,31059090,232,517600,201600.00000001118,68061,5918,135,0.4069979589380214,-0.7763104978028487,-0.6544954951732083
2002,12,31059090,245,517600,3150.000000011176,1567,169,0,0.4184455536781169,-0.7985205768721869,-0.67247103870564
2003,3,31059090,232,517600,100800.0000000121,34503,2490,68,0.4127540208520314,-0.787591807806322,-0.6635673406007858
2003,3,31059090,245,517600,2100.000000011176,1159,90,0,0.41852131025955774,-0.7986380905180565,-0.6725813346986804
2003,3,31059090,271,517600,40000.000000011176,21077,2022,42,0.414383519551339,-0.7943964074909569,-0.6671968357051025
2003,4,31059090,232,517600,100800.0000000121,34450,2544,68,0.412768348517794,-0.787591807806322,-0.6635816682665484
2003,5,31059090,232,517600,252000.00000001024,86428,6135,169,0.4036906386747706,-0.7706698428011121,-0.6495302831531738
2003,6,31059090,232,517600,100800.0000000121,35264,1765,68,0.4125482971983456,-0.787591807806322,-0.6633616169471
2003,9,31059090,383,517600,21000.000000011176,5941,767,14,0.41785028574992156,-0.7965228448924052,-0.6712886007802504
2003,10,31059090,275,517600,21000.000000011176,4963,618,0,0.41811467173323913,-0.7965228448924052,-0.6715529867635679
2003,11,31059090,245,517600,11550.000000011176,7576,412,0,0.417097436073414,-0.7975804677052308,-0.6708466058081397
2003,12,31059090,245,517600,26600.000000011176,29450,933,0,0.41167923001279605,-0.7958961054477678,-0.6649333348479266
2004,1,31059090,232,517600,447360.00000001024,149450,9507,291,0.3930799966546479,-0.7488055896039041,-0.6324933368948511
2004,1,31059090,383,517600,33600.000000011176,10620,1256,24,0.41699986910226383,-0.795112681141971,-0.6700237111933968
2004,3,31059090,232,517600,1200000.0000000093,422195,26337,777,0.344105786541689,-0.664571808244636,-0.5587612765472545
2004,3,31059090,383,517600,21000.000000011176,6247,774,14,0.41776756375514124,-0.7965228448924052,-0.67120587878547
2004,11,31059090,271,517600,1344000.0000000093,342888,51922,696,0.37028194444637125,-0.6484556510968168,-0.5802006008611259
2004,11,31059090,383,517600,42000.00000001211,15424,1703,17,0.41597750314367304,-0.7941725719750148,-0.6687250299420086
2004,12,31059090,271,517600,672000.0000000102,171408,26008,348,0.3945334780975324,-0.7236643844533062,-0.6265573579360708
2005,6,31059090,403,517600,199800.00000001118,72368,18410,159,0.40577442292493715,-0.7765119497671964,-0.6533311695800091
2005,8,31059090,158,517600,112000.00000001118,45480,8820,0,0.4101549924296702,-0.7863383289170472,-0.6605998917880282
2005,9,31059090,383,517600,73500.00000001118,30224,2881,32,0.41301275241078356,-0.7906471625989294,-0.6647240968611293
2005,9,31059090,403,517600,500000.0000000112,152900,57510,378,0.3938789225483601,-0.7429142388243123,-0.6315606869537002
2006,1,31059090,386,517600,20000.000000012107,17105,1341,0,0.41479938992930654,-0.796634762650376,-0.6682705996373492
2006,6,31059090,403,517600,384000.00000001024,159536,23296,322,0.38826920804673515,-0.7558966987489445,-0.6297667550668951
2006,7,31059090,403,517600,432000.0000000112,179424,26154,362,0.3844717635829157,-0.750524646366338,-0.6243903660728054
2006,8,31059090,245,517600,6480.000000012107,13723,863,0,0.4152689211622579,-0.7981478907381435,-0.6691848669129934
2006,8,31059090,403,517600,192000.00000001118,81697,13600,168,0.4029959049312328,-0.7773849082793699,-0.6508092300724738
2006,10,31059090,245,517600,3600.0000000102445,7704,725,0,0.41680132072110465,-0.7984702138811001,-0.6708120031436564
2006,10,31059090,383,517600,42000.00000001211,18928,1271,0,0.4150302552034432,-0.7941725719750148,-0.6677777820017787
2007,1,31059090,245,517600,8208.000000011176,18137,1309,0,0.414132511907307,-0.7979544968523697,-0.6679916156549528
2007,2,31059090,245,517600,2543.000000011176,6574,170,0,0.41707202769415247,-0.7985885109512753,-0.6711174797910479
2007,6,31059090,383,517600,10500.000000012107,5308,214,0,0.4176760126231274,-0.7976979813511003,-0.6714597217694529
2007,8,31059090,383,517600,216000.00000001118,94265,4554,0,0.4003878280774158,-0.7746988820880667,-0.6474116809535216
2007,12,31059090,245,517600,9000.000000011176,35736,1621,0,0.4094009684589216,-0.7978658579880568,-0.663234019621818
2007,12,31059090,383,517600,288000.0000000112,131444,6396,0,0.39270552250700963,-0.7666408035141572,-0.63736095858771
2008,1,31059090,158,517600,168000.00000001118,83176,11340,0,0.40180660969132603,-0.7800709344706731,-0.6504094070977021
2008,1,31059090,245,517600,24000.000000011176,42692,3712,0,0.40801395007661784,-0.7961870916184923,-0.6613535810738047
2008,1,31059090,275,517600,198000.00000001118,42183,6715,0,0.4138752236568319,-0.7767134017315441,-0.661491180731789
2008,1,31059090,383,517600,21000.000000011176,10111,538,0,0.4167229958210522,-0.7965228448924052,-0.670161310851381
2008,3,31059090,158,517600,84000.00000001118,40721,6621,0,0.4105204577058349,-0.7894720261402343,-0.661886408040184
2008,3,31059090,383,517600,168000.00000001118,73530,6181,125,0.40441424486012073,-0.7800709344706731,-0.6530170422664968
2008,5,31059090,245,517600,4320.000000011176,21404,779,0,0.4131214384560826,-0.7983896330953609,-0.6671084367106803
2008,6,31059090,375,517600,210000.00000001024,159770,9840,0,0.38248227612849695,-0.7753703886358926,-0.6297034970708866
2008,6,31059090,383,517600,24000.000000011176,22052,996,36,0.4135936297245468,-0.7961870916184923,-0.6669332607217338
2008,7,31059090,245,517600,5760.000000011176,29636,1654,0,0.4109434229324097,-0.7982284715238827,-0.6648830528510994
2008,7,31059090,728,517602,7155220.000000001,1800877,302095,0,0.16729715200792344,0.0019230623792215414,-0.18605759939773717
2008,8,31059090,245,517600,2160.000000012107,10918,405,0,0.4158851011066867,-0.7986313754525781,-0.6699431518651465
2008,8,31059090,383,517600,24000.000000011176,34778,988,57,0.4101533679416231,-0.7961870916184923,-0.6634929989388101
2008,8,31059090,386,517600,10000.000000010245,17912,744,0,0.4142522841659324,-0.797753940230086,-0.6680524406511148
2008,9,31059090,386,517600,10000.000000010245,17326,685,0,0.4144106994892699,-0.797753940230086,-0.6682108559744523
2008,9,31059090,628,517600,16103.000000011176,54638,729,0,0.404524779010482,-0.797070906153189,-0.658124179277576
2008,10,31059090,245,517600,16000.000000010245,28387,2318,0,0.41161791074422893,-0.7970824336822601,-0.6652206991631276
2008,10,31059090,386,517600,6000.000000011176,12175,390,0,0.41567160769054984,-0.7982016112619696,-0.6696033428865881
2008,10,31059090,628,517600,11262.000000011176,29689,550,0,0.41111008178342934,-0.7976127000195264,-0.6648687251853367
2008,11,31059090,245,517600,48000.00000001211,84166,7624,0,0.3975916183825375,-0.793501065427189,-0.6501417771145893
2008,12,31059090,245,517600,26190.000000011176,71315,2998,0,0.400348238909054,-0.7959419917285359,-0.6536158305620474
2008,12,31059090,628,517600,9421.000000011176,24108,797,0,0.4125582529198923,-0.797818740611951,-0.666377455423471
2009,5,31059090,245,517600,13600.000000012107,18724,1145,0,0.41415119435288694,-0.7973510363013903,-0.667832929998299
2009,7,31059090,245,517600,16000.000000010245,24729,1743,0,0.4126067900151652,-0.7970824336822601,-0.6662095784340638
2009,11,31059090,383,517600,82000.0000000121,105586,2200,0,0.3929194977901883,-0.7896958616561761,-0.6443512374799653
2009,12,31059090,245,517600,30400.000000011176,48864,1271,0,0.406555978785934,-0.7954708179674781,-0.6596850838457515
2010,2,31059090,158,517600,621000.0000000102,616234,14291,0,0.272604561788497,-0.7293721901098255,-0.5063060701904477
2010,2,31059090,383,517600,12000.000000011176,11237,330,0,0.4161225484075001,-0.7975301047141439,-0.6698569155372547
2010,5,31059090,383,517600,24000.000000011176,21279,550,0,0.4138025973780279,-0.7961870916184923,-0.6671422283752148
2010,6,31059090,628,517600,25736.000000011176,64706,891,36,0.40211993761263753,-0.7959928023906547,-0.655402463449313
2010,7,31059090,245,517600,15400.000000011176,20748,847,0,0.4136632501406301,-0.7971495843370426,-0.6672857753661572
2010,8,31059090,628,517600,20063.000000011176,46944,638,26,0.406734986469654,-0.796627711831624,-0.6602041238130008
2010,9,31059090,628,517600,7473.000000012107,19412,669,11,0.41376365934093584,-0.7980367564044784,-0.6676469406767014
2010,10,31059090,158,517602,102000.00000001118,89599,3327,50,0.3978992100717661,-0.7874575064967569,-0.6486730562072638
2010,10,31059090,245,517600,5760.000000011176,23286,647,0,0.41266003949076,-0.7982284715238827,-0.6665996694094496
2010,10,31059090,383,517600,120000.00000001118,104444,4990,190,0.3944782161905057,-0.7854429868532795,-0.644659958127152
2010,11,31059090,158,517602,1800000.0000000084,1599737,58664,0,0.04551375925622994,-0.5974211534620563,-0.2404324426334173
2010,11,31059090,245,517600,16000.000000010245,22515,1685,0,0.4132053079773995,-0.7970824336822601,-0.6668080963962981
2010,12,31059090,245,517600,5760.000000011176,25605,1147,0,0.4120331365303168,-0.7982284715238827,-0.6659727664490064
2010,12,31059090,383,517600,48000.00000001211,44962,2118,0,0.40818976571380733,-0.793501065427189,-0.660739924445859
2011,7,31059090,158,517602,1025000.0000000102,1017767,30428,272,0.17734626410083612,-0.684157415889555,-0.39775832270634537
2011,10,31059090,158,517602,4001200.0000000056,4028838,131039,2423,-0.538745405058241,-0.35106778461636534,0.41623448626503046
2011,10,31059090,245,517600,7200.000000012107,37768,1534,0,0.40879244074036447,-0.7980673099524044,-0.6626847023231459
2011,11,31059090,245,517600,14400.000000011176,69719,2431,0,0.40039186263158233,-0.7972615020950136,-0.6540472825348232
2012,3,31059090,245,517600,7200.000000012107,33978,1125,0,0.4098170040090491,-0.7980673099524044,-0.6637092655918305
2012,3,31059090,607,517600,7680.000000011176,19909,1091,146,0.41363611288103364,-0.7980135894285785,-0.6675125850185124
2012,10,31059090,245,517600,18000.000000011176,79863,2706,0,0.3977680223110526,-0.7968585981663181,-0.6513050213745233
2012,10,31059090,607,517600,23040.000000011176,75460,2328,681,0.39912408907829255,-0.7962945326661444,-0.6524952989660849
2012,11,31059090,158,517602,4029380.0000000056,3858001,104000,4243,-0.49163550028768166,-0.34791394219674354,0.3700515535124508
2012,11,31059090,245,517600,40400.000000011176,161550,9916,0,0.376422145485238,-0.7943516403877684,-0.629222303767916
2012,12,31059090,607,517600,1800.0000000111759,5872,330,122,0.41723736093663655,-0.7986716658454477,-0.6713072537790734
2013,4,31059090,245,517600,8000.000000011176,11511,750,0,0.41591689836798484,-0.7979777757460278,-0.6697828442085951
2013,5,31059090,158,517602,2500000.0000000075,2374448,73750,2641,-0.14089016012920463,-0.5190787228823799,-0.031002248848208114
2013,5,31059090,245,517600,8000.000000011176,11505,753,0,0.41591852036788246,-0.7979777757460278,-0.6697844662084927
2013,8,31059090,245,517600,14400.000000011176,67284,1868,0,0.4010501242567135,-0.7972615020950136,-0.6547055441599544
2013,9,31059090,403,517600,120000.00000001118,107698,7865,129,0.39359855157934476,-0.7854429868532795,-0.6437802935159912
2013,9,31059090,628,517600,204324.00000001024,409552,14960,173,0.3147711695318332,-0.7760056338301359,-0.5621791006649273
2013,10,31059090,158,517602,4552100.000000005,4706526,109250,5205,-0.7038253715458171,-0.2894122917501601,0.5994361307052293
2013,10,31059090,245,517600,28800.000000012107,132811,7267,0,0.3838096764002014,-0.7956498863802315,-0.6369914129443612
2013,10,31059090,403,517600,72000.00000001024,65358,4716,78,0.4034655196601846,-0.790815039235886,-0.6552262061271013
2013,10,31059090,628,517600,80158.00000001024,194573,5304,81,0.3688027549784197,-0.7899020141663589,-0.6202950866645458
2013,11,31059090,403,517600,96000.00000001118,87042,6282,104,0.39839308429519904,-0.7881290130445827,-0.6493642984969805
2013,11,31059090,628,517600,22542.000000011176,64850,1336,27,0.40197594401447545,-0.7963502677096139,-0.6553635354517693
2013,12,31059090,158,517602,3001700.0000000065,3004103,81946,3334,-0.2946036245796405,-0.4629295837083462,0.13921447541132334
2014,1,31059090,245,517600,8000.000000011176,11103,1148,0,0.4160271943610253,-0.7979777757460278,-0.6698931402016356
2014,1,31059090,607,517600,34560.000000011176,120413,6183,1109,0.38735074219901905,-0.7950052400943188,-0.6403430053995465
2014,2,31059090,158,517602,4605340.000000005,4207551,143788,4695,-0.5671844924156934,-0.2834537903157858,0.46454656421659707
2014,2,31059090,403,517600,24000.000000011176,21254,1535,21,0.41380935571093475,-0.7961870916184923,-0.6671489867081216
2014,3,31059090,403,517600,144000.00000001118,127054,9439,124,0.38915545217464886,-0.7827569606619763,-0.63854772184616
2014,3,31059090,607,517600,12672.000000011176,40667,1960,411,0.40818874413293216,-0.7974548959807873,-0.6619010060392628
2014,4,31059090,403,517600,48000.00000001211,41976,3550,41,0.40899698099620635,-0.793501065427189,-0.6615471397282581
2014,6,31059090,158,517602,2600000.0000000075,2387629,70590,2653,-0.1411639557996373,-0.5078869470852833,-0.027438985406379044
2014,6,31059090,245,517600,16000.000000010245,21599,2530,0,0.4134529332951079,-0.7970824336822601,-0.6670557217140066
2014,6,31059090,628,517600,24592.000000012107,42399,1909,18,0.4081126313874933,-0.7961208363057733,-0.6614327887354735
2014,7,31059090,245,517600,30400.000000011176,90356,4625,0,0.39533930882702556,-0.7954708179674781,-0.6484684138868432
2014,7,31059090,628,517600,78312.0000000121,179149,6109,75,0.3729116524735951,-0.7901086143475731,-0.6244647077347811
2014,9,31059090,403,517600,48000.00000001211,41903,3308,43,0.4090167153282945,-0.793501065427189,-0.6615668740603462
2014,10,31059090,158,517602,3901300.0000000056,3612946,105342,4014,-0.42960211978936175,-0.3622483686376649,0.3038050226925264
2014,10,31059090,403,517600,72000.00000001024,60277,7381,65,0.40483908324018114,-0.790815039235886,-0.6565997697070978
2014,11,31059090,158,517602,2701300.0000000075,2497248,69842,2773,-0.16746539274403102,-0.49654967820282436,0.0021946823904391804
2014,11,31059090,403,517600,96000.00000001118,84024,5940,87,0.39920895024371894,-0.7881290130445827,-0.6501801644455004
